room,type,date,time,value
14telpa,humidity,01/14/2020,09:31:17 AM,26
14telpa,humidity,01/14/2020,09:28:32 AM,26
14telpa,humidity,01/14/2020,09:16:17 AM,26
14telpa,humidity,01/14/2020,09:13:32 AM,26
14telpa,humidity,01/14/2020,09:01:17 AM,26
14telpa,humidity,01/14/2020,08:58:33 AM,26
14telpa,humidity,01/14/2020,08:46:17 AM,26
14telpa,humidity,01/14/2020,08:43:33 AM,26
14telpa,humidity,01/14/2020,08:31:17 AM,27
14telpa,humidity,01/14/2020,08:28:33 AM,27
14telpa,humidity,01/14/2020,08:16:17 AM,27
14telpa,humidity,01/14/2020,08:13:33 AM,27
14telpa,humidity,01/14/2020,08:01:17 AM,27
14telpa,humidity,01/14/2020,07:58:33 AM,27
14telpa,humidity,01/14/2020,07:46:17 AM,27
14telpa,humidity,01/14/2020,07:43:33 AM,27
14telpa,humidity,01/14/2020,07:31:17 AM,27
14telpa,humidity,01/14/2020,07:28:33 AM,27
14telpa,humidity,01/14/2020,07:16:17 AM,27
14telpa,humidity,01/14/2020,07:13:33 AM,27
14telpa,humidity,01/14/2020,07:01:17 AM,26
14telpa,humidity,01/14/2020,06:58:33 AM,26
14telpa,humidity,01/14/2020,06:46:17 AM,26
14telpa,humidity,01/14/2020,06:43:33 AM,26
14telpa,humidity,01/14/2020,06:31:17 AM,26
14telpa,humidity,01/14/2020,06:28:33 AM,26
14telpa,humidity,01/14/2020,06:16:17 AM,26
14telpa,humidity,01/14/2020,06:13:33 AM,26
14telpa,humidity,01/14/2020,06:01:18 AM,26
14telpa,humidity,01/14/2020,05:58:33 AM,26
14telpa,humidity,01/14/2020,05:46:18 AM,26
14telpa,humidity,01/14/2020,05:43:33 AM,26
14telpa,humidity,01/14/2020,05:31:18 AM,26
14telpa,humidity,01/14/2020,05:28:33 AM,26
14telpa,humidity,01/14/2020,05:16:18 AM,26
14telpa,humidity,01/14/2020,05:13:33 AM,26
14telpa,humidity,01/14/2020,05:01:18 AM,27
14telpa,humidity,01/14/2020,04:58:33 AM,27
14telpa,humidity,01/14/2020,04:46:18 AM,27
14telpa,humidity,01/14/2020,04:43:33 AM,27
14telpa,humidity,01/14/2020,04:31:18 AM,27
14telpa,humidity,01/14/2020,04:28:33 AM,27
14telpa,humidity,01/14/2020,04:16:18 AM,26
14telpa,humidity,01/14/2020,04:13:33 AM,26
14telpa,humidity,01/14/2020,04:01:18 AM,26
14telpa,humidity,01/14/2020,03:58:33 AM,26
14telpa,humidity,01/14/2020,03:46:18 AM,26
14telpa,humidity,01/14/2020,03:43:33 AM,26
14telpa,humidity,01/14/2020,03:31:18 AM,26
14telpa,humidity,01/14/2020,03:28:33 AM,26
14telpa,humidity,01/14/2020,03:16:18 AM,26
14telpa,humidity,01/14/2020,03:13:33 AM,26
14telpa,humidity,01/14/2020,03:01:18 AM,26
14telpa,humidity,01/14/2020,02:58:33 AM,26
14telpa,humidity,01/14/2020,02:46:18 AM,26
14telpa,humidity,01/14/2020,02:43:33 AM,26
14telpa,humidity,01/14/2020,02:31:18 AM,26
14telpa,humidity,01/14/2020,02:28:33 AM,26
14telpa,humidity,01/14/2020,02:16:18 AM,27
14telpa,humidity,01/14/2020,02:13:33 AM,27
14telpa,humidity,01/14/2020,02:01:18 AM,27
14telpa,humidity,01/14/2020,01:58:33 AM,27
14telpa,humidity,01/14/2020,01:46:18 AM,27
14telpa,humidity,01/14/2020,01:43:33 AM,27
14telpa,humidity,01/14/2020,01:31:18 AM,27
14telpa,humidity,01/14/2020,01:28:33 AM,27
14telpa,humidity,01/14/2020,01:16:18 AM,27
14telpa,humidity,01/14/2020,01:13:33 AM,27
14telpa,humidity,01/14/2020,01:01:18 AM,27
14telpa,humidity,01/14/2020,12:58:33 AM,27
14telpa,humidity,01/14/2020,12:46:18 AM,27
14telpa,humidity,01/14/2020,12:43:33 AM,27
14telpa,humidity,01/14/2020,12:31:18 AM,28
14telpa,humidity,01/14/2020,12:28:33 AM,28
14telpa,humidity,01/14/2020,12:16:18 AM,28
14telpa,humidity,01/14/2020,12:13:33 AM,28
14telpa,humidity,01/14/2020,12:01:18 AM,28
14telpa,humidity,01/13/2020,11:58:33 PM,28
14telpa,humidity,01/13/2020,11:46:18 PM,28
14telpa,humidity,01/13/2020,11:43:33 PM,28
14telpa,humidity,01/13/2020,11:31:18 PM,28
14telpa,humidity,01/13/2020,11:28:34 PM,28
14telpa,humidity,01/13/2020,11:16:18 PM,28
14telpa,humidity,01/13/2020,11:13:34 PM,28
14telpa,humidity,01/13/2020,11:01:18 PM,28
14telpa,humidity,01/13/2020,10:58:34 PM,28
14telpa,humidity,01/13/2020,10:46:18 PM,28
14telpa,humidity,01/13/2020,10:43:34 PM,28
14telpa,humidity,01/13/2020,10:31:18 PM,28
14telpa,humidity,01/13/2020,10:28:34 PM,28
14telpa,humidity,01/13/2020,10:16:18 PM,28
14telpa,humidity,01/13/2020,10:13:34 PM,28
14telpa,humidity,01/13/2020,10:01:18 PM,28
14telpa,humidity,01/13/2020,09:58:34 PM,28
14telpa,humidity,01/13/2020,09:46:18 PM,28
14telpa,humidity,01/13/2020,09:43:34 PM,28
14telpa,humidity,01/13/2020,09:31:18 PM,28
14telpa,humidity,01/13/2020,09:28:34 PM,28
14telpa,humidity,01/13/2020,09:16:18 PM,28
14telpa,humidity,01/13/2020,09:13:34 PM,28
14telpa,humidity,01/13/2020,09:01:18 PM,28
14telpa,humidity,01/13/2020,08:58:34 PM,28
14telpa,humidity,01/13/2020,08:46:18 PM,28
14telpa,humidity,01/13/2020,08:43:34 PM,28
14telpa,humidity,01/13/2020,08:31:19 PM,28
14telpa,humidity,01/13/2020,08:28:34 PM,28
14telpa,humidity,01/13/2020,08:16:19 PM,28
14telpa,humidity,01/13/2020,08:13:34 PM,28
14telpa,humidity,01/13/2020,08:01:19 PM,28
14telpa,humidity,01/13/2020,07:58:34 PM,28
14telpa,humidity,01/13/2020,07:46:19 PM,28
14telpa,humidity,01/13/2020,07:43:34 PM,28
14telpa,humidity,01/13/2020,07:31:19 PM,27
14telpa,humidity,01/13/2020,07:28:34 PM,27
14telpa,humidity,01/13/2020,07:16:19 PM,27
14telpa,humidity,01/13/2020,07:13:34 PM,27
14telpa,humidity,01/13/2020,07:01:19 PM,27
14telpa,humidity,01/13/2020,06:58:34 PM,27
14telpa,humidity,01/13/2020,06:46:19 PM,27
14telpa,humidity,01/13/2020,06:43:34 PM,27
14telpa,humidity,01/13/2020,06:31:19 PM,27
14telpa,humidity,01/13/2020,06:28:34 PM,27
14telpa,humidity,01/13/2020,06:16:19 PM,28
14telpa,humidity,01/13/2020,06:13:34 PM,28
14telpa,humidity,01/13/2020,06:01:19 PM,28
14telpa,humidity,01/13/2020,05:58:34 PM,28
14telpa,humidity,01/13/2020,05:46:19 PM,29
14telpa,humidity,01/13/2020,05:43:34 PM,29
14telpa,humidity,01/13/2020,05:31:19 PM,29
14telpa,humidity,01/13/2020,05:28:34 PM,29
14telpa,humidity,01/13/2020,05:16:19 PM,29
14telpa,humidity,01/13/2020,05:13:34 PM,29
14telpa,humidity,01/13/2020,05:01:19 PM,28
14telpa,humidity,01/13/2020,04:58:34 PM,28
14telpa,humidity,01/13/2020,04:46:19 PM,28
14telpa,humidity,01/13/2020,04:43:34 PM,28
14telpa,humidity,01/13/2020,04:31:19 PM,28
14telpa,humidity,01/13/2020,04:28:34 PM,28
14telpa,humidity,01/13/2020,04:16:19 PM,28
14telpa,humidity,01/13/2020,04:13:34 PM,28
14telpa,humidity,01/13/2020,04:01:19 PM,28
14telpa,humidity,01/13/2020,03:58:34 PM,28
14telpa,humidity,01/13/2020,03:46:19 PM,28
14telpa,humidity,01/13/2020,03:43:34 PM,28
14telpa,humidity,01/13/2020,03:31:19 PM,28
14telpa,humidity,01/13/2020,03:28:34 PM,28
14telpa,humidity,01/13/2020,03:16:19 PM,29
14telpa,humidity,01/13/2020,03:13:34 PM,29
14telpa,humidity,01/13/2020,03:01:19 PM,28
14telpa,humidity,01/13/2020,02:58:34 PM,28
14telpa,humidity,01/13/2020,02:46:19 PM,29
14telpa,humidity,01/13/2020,02:43:34 PM,29
14telpa,humidity,01/13/2020,02:31:19 PM,29
14telpa,humidity,01/13/2020,02:28:34 PM,29
14telpa,humidity,01/13/2020,02:16:19 PM,29
14telpa,humidity,01/13/2020,02:13:34 PM,29
14telpa,humidity,01/13/2020,02:01:19 PM,30
14telpa,humidity,01/13/2020,01:58:35 PM,30
14telpa,humidity,01/13/2020,01:46:19 PM,30
14telpa,humidity,01/13/2020,01:43:35 PM,30
14telpa,humidity,01/13/2020,01:31:19 PM,31
14telpa,humidity,01/13/2020,01:28:35 PM,31
14telpa,humidity,01/13/2020,01:16:19 PM,31
14telpa,humidity,01/13/2020,01:13:35 PM,31
14telpa,humidity,01/13/2020,01:01:19 PM,31
14telpa,humidity,01/13/2020,12:58:35 PM,31
14telpa,humidity,01/13/2020,12:46:19 PM,31
14telpa,humidity,01/13/2020,12:43:35 PM,31
14telpa,humidity,01/13/2020,12:31:19 PM,31
14telpa,humidity,01/13/2020,12:28:35 PM,31
14telpa,humidity,01/13/2020,12:16:19 PM,32
14telpa,humidity,01/13/2020,12:13:35 PM,32
14telpa,humidity,01/13/2020,12:01:19 PM,32
14telpa,humidity,01/13/2020,11:58:35 AM,32
14telpa,humidity,01/13/2020,11:46:19 AM,33
14telpa,humidity,01/13/2020,11:43:35 AM,33
14telpa,humidity,01/13/2020,11:31:19 AM,33
14telpa,humidity,01/13/2020,11:28:35 AM,33
14telpa,humidity,01/13/2020,11:16:20 AM,33
14telpa,humidity,01/13/2020,11:13:35 AM,33
14telpa,humidity,01/13/2020,11:01:20 AM,33
14telpa,humidity,01/13/2020,10:58:35 AM,33
14telpa,humidity,01/13/2020,10:46:20 AM,33
14telpa,humidity,01/13/2020,10:43:35 AM,33
14telpa,humidity,01/13/2020,10:31:20 AM,33
14telpa,humidity,01/13/2020,10:28:35 AM,33
14telpa,humidity,01/13/2020,10:16:20 AM,33
14telpa,humidity,01/13/2020,10:13:35 AM,33
14telpa,humidity,01/13/2020,10:01:20 AM,33
14telpa,humidity,01/13/2020,09:58:35 AM,33
14telpa,humidity,01/13/2020,09:46:20 AM,33
14telpa,humidity,01/13/2020,09:43:35 AM,33
14telpa,humidity,01/13/2020,09:31:20 AM,33
14telpa,humidity,01/13/2020,09:28:35 AM,33
14telpa,humidity,01/13/2020,09:16:20 AM,33
14telpa,humidity,01/13/2020,09:13:35 AM,33
14telpa,humidity,01/13/2020,09:01:20 AM,33
14telpa,humidity,01/13/2020,08:58:35 AM,33
14telpa,humidity,01/13/2020,08:46:20 AM,33
14telpa,humidity,01/13/2020,08:43:35 AM,33
14telpa,humidity,01/13/2020,08:31:20 AM,33
14telpa,humidity,01/13/2020,08:28:35 AM,33
14telpa,humidity,01/13/2020,08:16:20 AM,33
14telpa,humidity,01/13/2020,08:13:35 AM,33
14telpa,humidity,01/13/2020,08:01:20 AM,33
14telpa,humidity,01/13/2020,07:58:35 AM,33
14telpa,humidity,01/13/2020,07:46:20 AM,32
14telpa,humidity,01/13/2020,07:43:35 AM,32
14telpa,humidity,01/13/2020,07:31:20 AM,32
14telpa,humidity,01/13/2020,07:28:35 AM,32
14telpa,humidity,01/13/2020,07:16:20 AM,33
14telpa,humidity,01/13/2020,07:13:35 AM,33
14telpa,humidity,01/13/2020,07:01:20 AM,33
14telpa,humidity,01/13/2020,06:58:35 AM,33
14telpa,humidity,01/13/2020,06:46:20 AM,33
14telpa,humidity,01/13/2020,06:43:35 AM,33
14telpa,humidity,01/13/2020,06:31:20 AM,33
14telpa,humidity,01/13/2020,06:28:35 AM,33
14telpa,humidity,01/13/2020,06:16:20 AM,33
14telpa,humidity,01/13/2020,06:13:35 AM,33
14telpa,humidity,01/13/2020,06:01:20 AM,33
14telpa,humidity,01/13/2020,05:58:35 AM,33
14telpa,humidity,01/13/2020,05:46:20 AM,33
14telpa,humidity,01/13/2020,05:43:35 AM,33
14telpa,humidity,01/13/2020,05:31:20 AM,33
14telpa,humidity,01/13/2020,05:28:35 AM,33
14telpa,humidity,01/13/2020,05:16:20 AM,33
14telpa,humidity,01/13/2020,05:13:35 AM,33
14telpa,humidity,01/13/2020,05:01:20 AM,34
14telpa,humidity,01/13/2020,04:58:35 AM,34
14telpa,humidity,01/13/2020,04:46:20 AM,34
14telpa,humidity,01/13/2020,04:43:35 AM,34
14telpa,humidity,01/13/2020,04:31:20 AM,34
14telpa,humidity,01/13/2020,04:28:36 AM,34
14telpa,humidity,01/13/2020,04:16:20 AM,34
14telpa,humidity,01/13/2020,04:13:36 AM,34
14telpa,humidity,01/13/2020,04:01:20 AM,34
14telpa,humidity,01/13/2020,03:58:36 AM,34
14telpa,humidity,01/13/2020,03:46:20 AM,34
14telpa,humidity,01/13/2020,03:43:36 AM,34
14telpa,humidity,01/13/2020,03:31:20 AM,34
14telpa,humidity,01/13/2020,03:28:36 AM,34
14telpa,humidity,01/13/2020,03:16:20 AM,34
14telpa,humidity,01/13/2020,03:13:36 AM,34
14telpa,humidity,01/13/2020,03:01:20 AM,34
14telpa,humidity,01/13/2020,02:58:36 AM,34
14telpa,humidity,01/13/2020,02:46:20 AM,34
14telpa,humidity,01/13/2020,02:43:36 AM,34
14telpa,humidity,01/13/2020,02:31:20 AM,34
14telpa,humidity,01/13/2020,02:28:36 AM,34
14telpa,humidity,01/13/2020,02:16:20 AM,35
14telpa,humidity,01/13/2020,02:13:36 AM,35
14telpa,humidity,01/13/2020,02:01:20 AM,35
14telpa,humidity,01/13/2020,01:58:36 AM,35
14telpa,humidity,01/13/2020,01:46:21 AM,35
14telpa,humidity,01/13/2020,01:43:36 AM,35
14telpa,humidity,01/13/2020,01:31:21 AM,35
14telpa,humidity,01/13/2020,01:28:36 AM,35
14telpa,humidity,01/13/2020,01:16:21 AM,35
14telpa,humidity,01/13/2020,01:13:36 AM,35
14telpa,humidity,01/13/2020,01:01:21 AM,35
14telpa,humidity,01/13/2020,12:58:36 AM,35
14telpa,humidity,01/13/2020,12:46:21 AM,35
14telpa,humidity,01/13/2020,12:43:36 AM,35
14telpa,humidity,01/13/2020,12:31:21 AM,35
14telpa,humidity,01/13/2020,12:28:36 AM,35
14telpa,humidity,01/13/2020,12:16:21 AM,35
14telpa,humidity,01/13/2020,12:13:36 AM,35
14telpa,humidity,01/13/2020,12:01:21 AM,35
14telpa,humidity,01/12/2020,11:58:36 PM,35
14telpa,humidity,01/12/2020,11:46:21 PM,34
14telpa,humidity,01/12/2020,11:43:36 PM,34
14telpa,humidity,01/12/2020,11:31:21 PM,34
14telpa,humidity,01/12/2020,11:28:36 PM,34
14telpa,humidity,01/12/2020,11:16:21 PM,34
14telpa,humidity,01/12/2020,11:13:36 PM,34
14telpa,humidity,01/12/2020,11:01:21 PM,34
14telpa,humidity,01/12/2020,10:58:36 PM,34
14telpa,humidity,01/12/2020,10:46:21 PM,34
14telpa,humidity,01/12/2020,10:43:36 PM,34
14telpa,humidity,01/12/2020,10:31:21 PM,34
14telpa,humidity,01/12/2020,10:28:36 PM,34
14telpa,humidity,01/12/2020,10:16:21 PM,34
14telpa,humidity,01/12/2020,10:13:36 PM,34
14telpa,humidity,01/12/2020,10:01:21 PM,34
14telpa,humidity,01/12/2020,09:58:36 PM,34
14telpa,humidity,01/12/2020,09:46:21 PM,34
14telpa,humidity,01/12/2020,09:43:36 PM,34
14telpa,humidity,01/12/2020,09:31:21 PM,33
14telpa,humidity,01/12/2020,09:28:36 PM,33
14telpa,humidity,01/12/2020,09:16:21 PM,33
14telpa,humidity,01/12/2020,09:13:36 PM,33
14telpa,humidity,01/12/2020,09:01:21 PM,33
14telpa,humidity,01/12/2020,08:58:36 PM,33
14telpa,humidity,01/12/2020,08:46:21 PM,33
14telpa,humidity,01/12/2020,08:43:36 PM,33
14telpa,humidity,01/12/2020,08:31:21 PM,33
14telpa,humidity,01/12/2020,08:28:36 PM,33
14telpa,humidity,01/12/2020,08:16:21 PM,33
14telpa,humidity,01/12/2020,08:13:36 PM,33
14telpa,humidity,01/12/2020,08:01:21 PM,32
14telpa,humidity,01/12/2020,07:58:36 PM,32
14telpa,humidity,01/12/2020,07:46:21 PM,32
14telpa,humidity,01/12/2020,07:43:36 PM,32
14telpa,humidity,01/12/2020,07:31:21 PM,32
14telpa,humidity,01/12/2020,07:28:36 PM,32
14telpa,humidity,01/12/2020,07:16:21 PM,32
14telpa,humidity,01/12/2020,07:13:36 PM,32
14telpa,humidity,01/12/2020,07:01:21 PM,32
14telpa,humidity,01/12/2020,06:58:37 PM,32
14telpa,humidity,01/12/2020,06:46:21 PM,32
14telpa,humidity,01/12/2020,06:43:37 PM,32
14telpa,humidity,01/12/2020,06:31:21 PM,32
14telpa,humidity,01/12/2020,06:28:37 PM,32
14telpa,humidity,01/12/2020,06:16:21 PM,32
14telpa,humidity,01/12/2020,06:13:37 PM,32
14telpa,humidity,01/12/2020,06:01:21 PM,32
14telpa,humidity,01/12/2020,05:58:37 PM,32
14telpa,humidity,01/12/2020,05:46:21 PM,32
14telpa,humidity,01/12/2020,05:43:37 PM,32
14telpa,humidity,01/12/2020,05:31:21 PM,32
14telpa,humidity,01/12/2020,05:28:37 PM,32
14telpa,humidity,01/12/2020,05:16:21 PM,32
14telpa,humidity,01/12/2020,05:13:37 PM,32
14telpa,humidity,01/12/2020,05:01:21 PM,32
14telpa,humidity,01/12/2020,04:58:37 PM,32
14telpa,humidity,01/12/2020,04:46:21 PM,32
14telpa,humidity,01/12/2020,04:43:37 PM,32
14telpa,humidity,01/12/2020,04:31:21 PM,32
14telpa,humidity,01/12/2020,04:28:37 PM,32
14telpa,humidity,01/12/2020,04:16:22 PM,32
14telpa,humidity,01/12/2020,04:13:37 PM,32
14telpa,humidity,01/12/2020,04:01:22 PM,32
14telpa,humidity,01/12/2020,03:58:37 PM,32
14telpa,humidity,01/12/2020,03:46:22 PM,32
14telpa,humidity,01/12/2020,03:43:37 PM,32
14telpa,humidity,01/12/2020,03:31:22 PM,32
14telpa,humidity,01/12/2020,03:28:37 PM,32
14telpa,humidity,01/12/2020,03:16:22 PM,32
14telpa,humidity,01/12/2020,03:13:37 PM,32
14telpa,humidity,01/12/2020,03:01:22 PM,32
14telpa,humidity,01/12/2020,02:58:37 PM,32
14telpa,humidity,01/12/2020,02:46:22 PM,32
14telpa,humidity,01/12/2020,02:43:37 PM,32
14telpa,humidity,01/12/2020,02:31:22 PM,32
14telpa,humidity,01/12/2020,02:28:37 PM,32
14telpa,humidity,01/12/2020,02:16:22 PM,32
14telpa,humidity,01/12/2020,02:13:37 PM,32
14telpa,humidity,01/12/2020,02:01:22 PM,32
14telpa,humidity,01/12/2020,01:58:37 PM,32
14telpa,humidity,01/12/2020,01:46:22 PM,32
14telpa,humidity,01/12/2020,01:43:37 PM,32
14telpa,humidity,01/12/2020,01:31:22 PM,32
14telpa,humidity,01/12/2020,01:28:37 PM,32
14telpa,humidity,01/12/2020,01:16:22 PM,32
14telpa,humidity,01/12/2020,01:13:37 PM,32
14telpa,humidity,01/12/2020,01:01:22 PM,31
14telpa,humidity,01/12/2020,12:58:37 PM,31
14telpa,humidity,01/12/2020,12:46:22 PM,32
14telpa,humidity,01/12/2020,12:43:37 PM,32
14telpa,humidity,01/12/2020,12:31:22 PM,32
14telpa,humidity,01/12/2020,12:28:37 PM,32
14telpa,humidity,01/12/2020,12:16:22 PM,33
14telpa,humidity,01/12/2020,12:13:37 PM,33
14telpa,humidity,01/12/2020,12:01:22 PM,34
14telpa,humidity,01/12/2020,11:58:37 AM,34
14telpa,humidity,01/12/2020,11:46:22 AM,36
14telpa,humidity,01/12/2020,11:43:37 AM,36
14telpa,humidity,01/12/2020,11:31:22 AM,31
14telpa,humidity,01/12/2020,11:28:37 AM,31
14telpa,humidity,01/12/2020,11:16:22 AM,30
14telpa,humidity,01/12/2020,11:13:37 AM,30
14telpa,humidity,01/12/2020,11:01:22 AM,30
14telpa,humidity,01/12/2020,10:58:37 AM,30
14telpa,humidity,01/12/2020,10:46:22 AM,30
14telpa,humidity,01/12/2020,10:43:37 AM,30
14telpa,humidity,01/12/2020,10:31:22 AM,30
14telpa,humidity,01/12/2020,10:28:37 AM,30
14telpa,humidity,01/12/2020,10:16:22 AM,30
14telpa,humidity,01/12/2020,10:13:37 AM,30
14telpa,humidity,01/12/2020,10:01:22 AM,30
14telpa,humidity,01/12/2020,09:58:37 AM,30
14telpa,humidity,01/12/2020,09:46:22 AM,30
14telpa,humidity,01/12/2020,09:43:38 AM,30
14telpa,humidity,01/12/2020,09:31:22 AM,30
14telpa,humidity,01/12/2020,09:28:38 AM,30
14telpa,humidity,01/12/2020,09:16:22 AM,30
14telpa,humidity,01/12/2020,09:13:38 AM,30
14telpa,humidity,01/12/2020,09:01:22 AM,29
14telpa,humidity,01/12/2020,08:58:38 AM,29
14telpa,humidity,01/12/2020,08:46:22 AM,29
14telpa,humidity,01/12/2020,08:43:38 AM,29
14telpa,humidity,01/12/2020,08:31:22 AM,29
14telpa,humidity,01/12/2020,08:28:38 AM,29
14telpa,humidity,01/12/2020,08:16:22 AM,29
14telpa,humidity,01/12/2020,08:13:38 AM,29
14telpa,humidity,01/12/2020,08:01:22 AM,29
14telpa,humidity,01/12/2020,07:58:38 AM,29
14telpa,humidity,01/12/2020,07:46:22 AM,29
14telpa,humidity,01/12/2020,07:43:38 AM,29
14telpa,humidity,01/12/2020,07:31:22 AM,29
14telpa,humidity,01/12/2020,07:28:38 AM,29
14telpa,humidity,01/12/2020,07:16:22 AM,29
14telpa,humidity,01/12/2020,07:13:38 AM,29
14telpa,humidity,01/12/2020,07:01:23 AM,29
14telpa,humidity,01/12/2020,06:58:38 AM,29
14telpa,humidity,01/12/2020,06:46:23 AM,28
14telpa,humidity,01/12/2020,06:43:38 AM,28
14telpa,humidity,01/12/2020,06:31:23 AM,28
14telpa,humidity,01/12/2020,06:28:38 AM,28
14telpa,humidity,01/12/2020,06:16:23 AM,28
14telpa,humidity,01/12/2020,06:13:38 AM,28
14telpa,humidity,01/12/2020,06:01:23 AM,28
14telpa,humidity,01/12/2020,05:58:38 AM,28
14telpa,humidity,01/12/2020,05:46:23 AM,28
14telpa,humidity,01/12/2020,05:43:38 AM,28
14telpa,humidity,01/12/2020,05:31:23 AM,28
14telpa,humidity,01/12/2020,05:28:38 AM,28
14telpa,humidity,01/12/2020,05:16:23 AM,28
14telpa,humidity,01/12/2020,05:13:38 AM,28
14telpa,humidity,01/12/2020,05:01:23 AM,28
14telpa,humidity,01/12/2020,04:58:38 AM,28
14telpa,humidity,01/12/2020,04:46:23 AM,28
14telpa,humidity,01/12/2020,04:43:38 AM,28
14telpa,humidity,01/12/2020,04:31:23 AM,27
14telpa,humidity,01/12/2020,04:28:38 AM,27
14telpa,humidity,01/12/2020,04:16:23 AM,27
14telpa,humidity,01/12/2020,04:13:38 AM,27
14telpa,humidity,01/12/2020,04:01:23 AM,27
14telpa,humidity,01/12/2020,03:58:38 AM,27
14telpa,humidity,01/12/2020,03:46:23 AM,27
14telpa,humidity,01/12/2020,03:43:38 AM,27
14telpa,humidity,01/12/2020,03:31:23 AM,27
14telpa,humidity,01/12/2020,03:28:38 AM,27
14telpa,humidity,01/12/2020,03:16:23 AM,27
14telpa,humidity,01/12/2020,03:13:38 AM,27
14telpa,humidity,01/12/2020,03:01:23 AM,27
14telpa,humidity,01/12/2020,02:58:38 AM,27
14telpa,humidity,01/12/2020,02:46:23 AM,27
14telpa,humidity,01/12/2020,02:43:38 AM,27
14telpa,humidity,01/12/2020,02:31:23 AM,27
14telpa,humidity,01/12/2020,02:28:38 AM,27
14telpa,humidity,01/12/2020,02:16:23 AM,27
14telpa,humidity,01/12/2020,02:13:38 AM,27
14telpa,humidity,01/12/2020,02:01:23 AM,27
14telpa,humidity,01/12/2020,01:58:38 AM,27
14telpa,humidity,01/12/2020,01:46:23 AM,27
14telpa,humidity,01/12/2020,01:43:38 AM,27
14telpa,humidity,01/12/2020,01:31:23 AM,27
14telpa,humidity,01/12/2020,01:28:38 AM,27
14telpa,humidity,01/12/2020,01:16:23 AM,27
14telpa,humidity,01/12/2020,01:13:38 AM,27
14telpa,humidity,01/12/2020,01:01:23 AM,27
14telpa,humidity,01/12/2020,12:58:38 AM,27
14telpa,humidity,01/12/2020,12:46:23 AM,26
14telpa,humidity,01/12/2020,12:43:38 AM,26
14telpa,humidity,01/12/2020,12:31:23 AM,26
14telpa,humidity,01/12/2020,12:28:39 AM,26
14telpa,humidity,01/12/2020,12:16:23 AM,26
14telpa,humidity,01/12/2020,12:13:39 AM,26
14telpa,humidity,01/12/2020,12:01:23 AM,26
14telpa,humidity,01/11/2020,11:58:39 PM,26
14telpa,humidity,01/11/2020,11:46:23 PM,26
14telpa,humidity,01/11/2020,11:43:39 PM,26
14telpa,humidity,01/11/2020,11:31:23 PM,26
14telpa,humidity,01/11/2020,11:28:39 PM,26
14telpa,humidity,01/11/2020,11:16:23 PM,26
14telpa,humidity,01/11/2020,11:13:39 PM,26
14telpa,humidity,01/11/2020,11:01:23 PM,26
14telpa,humidity,01/11/2020,10:58:39 PM,26
14telpa,humidity,01/11/2020,10:46:23 PM,25
14telpa,humidity,01/11/2020,10:43:39 PM,25
14telpa,humidity,01/11/2020,10:31:23 PM,25
14telpa,humidity,01/11/2020,10:28:39 PM,25
14telpa,humidity,01/11/2020,10:16:23 PM,25
14telpa,humidity,01/11/2020,10:13:39 PM,25
14telpa,humidity,01/11/2020,10:01:23 PM,25
14telpa,humidity,01/11/2020,09:58:39 PM,25
14telpa,humidity,01/11/2020,09:46:23 PM,25
14telpa,humidity,01/11/2020,09:43:39 PM,25
14telpa,humidity,01/11/2020,09:31:24 PM,25
14telpa,humidity,01/11/2020,09:28:39 PM,25
14telpa,humidity,01/11/2020,09:16:24 PM,25
14telpa,humidity,01/11/2020,09:13:39 PM,25
14telpa,humidity,01/11/2020,09:01:24 PM,25
14telpa,humidity,01/11/2020,08:58:39 PM,25
14telpa,humidity,01/11/2020,08:46:24 PM,25
14telpa,humidity,01/11/2020,08:43:39 PM,25
14telpa,humidity,01/11/2020,08:31:24 PM,25
14telpa,humidity,01/11/2020,08:28:39 PM,25
14telpa,humidity,01/11/2020,08:16:24 PM,24
14telpa,humidity,01/11/2020,08:13:39 PM,24
14telpa,humidity,01/11/2020,08:01:24 PM,24
14telpa,humidity,01/11/2020,07:58:39 PM,24
14telpa,humidity,01/11/2020,07:46:24 PM,24
14telpa,humidity,01/11/2020,07:43:39 PM,24
14telpa,humidity,01/11/2020,07:31:24 PM,24
14telpa,humidity,01/11/2020,07:28:39 PM,24
14telpa,humidity,01/11/2020,07:16:24 PM,24
14telpa,humidity,01/11/2020,07:13:39 PM,24
14telpa,humidity,01/11/2020,07:01:24 PM,24
14telpa,humidity,01/11/2020,06:58:39 PM,24
14telpa,humidity,01/11/2020,06:46:24 PM,24
14telpa,humidity,01/11/2020,06:43:39 PM,24
14telpa,humidity,01/11/2020,06:31:24 PM,24
14telpa,humidity,01/11/2020,06:28:39 PM,24
14telpa,humidity,01/11/2020,06:16:24 PM,24
14telpa,humidity,01/11/2020,06:13:39 PM,24
14telpa,humidity,01/11/2020,06:01:24 PM,24
14telpa,humidity,01/11/2020,05:58:39 PM,24
14telpa,humidity,01/11/2020,05:46:24 PM,24
14telpa,humidity,01/11/2020,05:43:39 PM,24
14telpa,humidity,01/11/2020,05:31:24 PM,24
14telpa,humidity,01/11/2020,05:28:39 PM,24
14telpa,humidity,01/11/2020,05:16:24 PM,24
14telpa,humidity,01/11/2020,05:13:39 PM,24
14telpa,humidity,01/11/2020,05:01:24 PM,24
14telpa,humidity,01/11/2020,04:58:39 PM,24
