id,room,type,date,time,value
3542,Servertelpa,humidity,01/12/2020,12:45:42 AM,42
3543,Servertelpa,humidity,01/12/2020,12:30:42 AM,42
3544,Servertelpa,humidity,01/12/2020,12:15:42 AM,42
3545,Servertelpa,humidity,01/12/2020,12:00:42 AM,42
3546,Servertelpa,humidity,01/11/2020,11:45:42 PM,42
3547,Servertelpa,humidity,01/11/2020,11:30:42 PM,42
3548,Servertelpa,humidity,01/11/2020,11:15:42 PM,42
3549,Servertelpa,humidity,01/11/2020,11:00:42 PM,42
3550,Servertelpa,humidity,01/11/2020,10:45:42 PM,42
3551,Servertelpa,humidity,01/11/2020,10:30:42 PM,42
3552,Servertelpa,humidity,01/11/2020,10:15:42 PM,42
3553,Servertelpa,humidity,01/11/2020,10:00:42 PM,42
3554,Servertelpa,humidity,01/11/2020,09:45:42 PM,42
3555,Servertelpa,humidity,01/11/2020,09:30:42 PM,42
3556,Servertelpa,humidity,01/11/2020,09:15:42 PM,42
3557,Servertelpa,humidity,01/11/2020,09:00:42 PM,42
3558,Servertelpa,humidity,01/11/2020,08:45:42 PM,42
3559,Servertelpa,humidity,01/11/2020,08:30:42 PM,42
3560,Servertelpa,humidity,01/11/2020,08:15:42 PM,42
3561,Servertelpa,humidity,01/11/2020,08:00:42 PM,42
3562,Servertelpa,humidity,01/11/2020,07:45:42 PM,42
3563,Servertelpa,humidity,01/11/2020,07:30:42 PM,42
3564,Servertelpa,humidity,01/11/2020,07:15:42 PM,42
3565,Servertelpa,humidity,01/11/2020,07:00:42 PM,42
3566,Servertelpa,humidity,01/11/2020,06:45:42 PM,42
3567,Servertelpa,humidity,01/11/2020,06:30:43 PM,42
3568,Servertelpa,humidity,01/11/2020,06:15:43 PM,42
3569,Servertelpa,humidity,01/11/2020,06:00:43 PM,42
3570,Servertelpa,humidity,01/11/2020,05:30:43 PM,42
3571,Servertelpa,humidity,01/11/2020,05:15:43 PM,42
3572,Servertelpa,humidity,01/11/2020,05:00:43 PM,42
3573,Servertelpa,humidity,01/11/2020,04:45:43 PM,42
3574,Servertelpa,humidity,01/11/2020,04:30:43 PM,42
3575,Servertelpa,humidity,01/11/2020,04:15:43 PM,42
3576,Servertelpa,humidity,01/11/2020,04:00:43 PM,42
3577,Servertelpa,humidity,01/11/2020,03:45:43 PM,42
3578,Servertelpa,humidity,01/11/2020,03:30:43 PM,42
3579,Servertelpa,humidity,01/11/2020,03:15:43 PM,42
3580,Servertelpa,humidity,01/11/2020,03:00:43 PM,42
3581,Servertelpa,humidity,01/11/2020,02:45:43 PM,43
3582,Servertelpa,humidity,01/11/2020,02:30:43 PM,43
3583,Servertelpa,humidity,01/11/2020,02:15:43 PM,43
3584,Servertelpa,humidity,01/11/2020,02:00:43 PM,43
3585,Servertelpa,humidity,01/11/2020,01:45:43 PM,43
3586,Servertelpa,humidity,01/11/2020,01:30:43 PM,43
3587,Servertelpa,humidity,01/11/2020,01:15:43 PM,43
3588,Servertelpa,humidity,01/11/2020,01:00:43 PM,43
3589,Servertelpa,humidity,01/11/2020,12:45:43 PM,43
3590,Servertelpa,humidity,01/11/2020,12:30:43 PM,43
3591,Servertelpa,humidity,01/11/2020,12:15:43 PM,43
3592,Servertelpa,humidity,01/11/2020,12:00:43 PM,43
3593,Servertelpa,humidity,01/11/2020,11:45:43 AM,43
3594,Servertelpa,humidity,01/11/2020,11:30:43 AM,43
3595,Servertelpa,humidity,01/11/2020,11:15:43 AM,43
3596,Servertelpa,humidity,01/11/2020,11:00:43 AM,43
3597,Servertelpa,humidity,01/11/2020,10:45:43 AM,43
3598,Servertelpa,humidity,01/11/2020,10:30:43 AM,43
3599,Servertelpa,humidity,01/11/2020,10:15:43 AM,43
3600,Servertelpa,humidity,01/11/2020,10:00:43 AM,44
3601,Servertelpa,humidity,01/11/2020,09:45:43 AM,44
3602,Servertelpa,humidity,01/11/2020,09:30:43 AM,44
3603,Servertelpa,humidity,01/11/2020,09:15:43 AM,44
3604,Servertelpa,humidity,01/11/2020,09:00:43 AM,44
3605,Servertelpa,humidity,01/11/2020,08:45:43 AM,44
3606,Servertelpa,humidity,01/11/2020,08:30:44 AM,44
3607,Servertelpa,humidity,01/11/2020,08:15:44 AM,44
3608,Servertelpa,humidity,01/11/2020,08:00:44 AM,44
3609,Servertelpa,humidity,01/11/2020,07:45:44 AM,44
3610,Servertelpa,humidity,01/11/2020,07:30:44 AM,44
3611,Servertelpa,humidity,01/11/2020,07:15:44 AM,44
3612,Servertelpa,humidity,01/11/2020,07:00:44 AM,44
3613,Servertelpa,humidity,01/11/2020,06:30:44 AM,44
3614,Servertelpa,humidity,01/11/2020,06:15:44 AM,44
3615,Servertelpa,humidity,01/11/2020,06:00:44 AM,44
3616,Servertelpa,humidity,01/11/2020,05:45:44 AM,44
3617,Servertelpa,humidity,01/11/2020,05:30:44 AM,45
3618,Servertelpa,humidity,01/11/2020,05:15:44 AM,45
3619,Servertelpa,humidity,01/11/2020,05:00:44 AM,45
3620,Servertelpa,humidity,01/11/2020,04:45:44 AM,45
3621,Servertelpa,humidity,01/11/2020,04:30:44 AM,45
3622,Servertelpa,humidity,01/11/2020,04:15:44 AM,45
3623,Servertelpa,humidity,01/11/2020,04:00:44 AM,45
3624,Servertelpa,humidity,01/11/2020,03:45:44 AM,45
3625,Servertelpa,humidity,01/11/2020,03:30:44 AM,45
3626,Servertelpa,humidity,01/11/2020,03:15:44 AM,45
3627,Servertelpa,humidity,01/11/2020,02:45:44 AM,45
3628,Servertelpa,humidity,01/11/2020,02:30:44 AM,45
3629,Servertelpa,humidity,01/11/2020,02:15:44 AM,45
3630,Servertelpa,humidity,01/11/2020,02:00:44 AM,45
3631,Servertelpa,humidity,01/11/2020,01:45:44 AM,45
3632,Servertelpa,humidity,01/11/2020,01:30:44 AM,45
3633,Servertelpa,humidity,01/11/2020,01:15:44 AM,46
3634,Servertelpa,humidity,01/11/2020,01:00:44 AM,46
3635,Servertelpa,humidity,01/11/2020,12:45:44 AM,46
3636,Servertelpa,humidity,01/11/2020,12:30:44 AM,46
3637,Servertelpa,humidity,01/11/2020,12:15:44 AM,46
3638,Servertelpa,humidity,01/11/2020,12:00:44 AM,46
3639,Servertelpa,humidity,01/10/2020,11:45:44 PM,46
3640,Servertelpa,humidity,01/10/2020,11:30:44 PM,46
3641,Servertelpa,humidity,01/10/2020,11:15:44 PM,46
3642,Servertelpa,humidity,01/10/2020,11:00:44 PM,46
3643,Servertelpa,humidity,01/10/2020,10:45:45 PM,46
3644,Servertelpa,humidity,01/10/2020,10:30:45 PM,46
3645,Servertelpa,humidity,01/10/2020,10:15:45 PM,46
3646,Servertelpa,humidity,01/10/2020,10:00:45 PM,46
3647,Servertelpa,humidity,01/10/2020,09:45:45 PM,46
3648,Servertelpa,humidity,01/10/2020,09:30:45 PM,46
3649,Servertelpa,humidity,01/10/2020,09:15:45 PM,46
3650,Servertelpa,humidity,01/10/2020,09:00:45 PM,46
3651,Servertelpa,humidity,01/10/2020,08:45:45 PM,46
3652,Servertelpa,humidity,01/10/2020,08:30:45 PM,46
3653,Servertelpa,humidity,01/10/2020,08:15:45 PM,46
3654,Servertelpa,humidity,01/10/2020,08:00:45 PM,46
3655,Servertelpa,humidity,01/10/2020,07:45:45 PM,46
3656,Servertelpa,humidity,01/10/2020,07:30:45 PM,46
3657,Servertelpa,humidity,01/10/2020,07:15:45 PM,46
3658,Servertelpa,humidity,01/10/2020,07:00:45 PM,46
3659,Servertelpa,humidity,01/10/2020,06:45:45 PM,46
3660,Servertelpa,humidity,01/10/2020,06:30:45 PM,46
3661,Servertelpa,humidity,01/10/2020,06:15:45 PM,46
3662,Servertelpa,humidity,01/10/2020,06:00:45 PM,46
3663,Servertelpa,humidity,01/10/2020,05:45:45 PM,46
3664,Servertelpa,humidity,01/10/2020,05:30:45 PM,46
3665,Servertelpa,humidity,01/10/2020,05:15:45 PM,46
3666,Servertelpa,humidity,01/10/2020,05:00:45 PM,46
3667,Servertelpa,humidity,01/10/2020,04:45:45 PM,46
3668,Servertelpa,humidity,01/10/2020,04:30:45 PM,45
3669,Servertelpa,humidity,01/10/2020,04:15:45 PM,45
3670,Servertelpa,humidity,01/10/2020,04:00:45 PM,45
3671,Servertelpa,humidity,01/10/2020,03:45:45 PM,45
3672,Servertelpa,humidity,01/10/2020,03:30:45 PM,45
3673,Servertelpa,humidity,01/10/2020,03:15:45 PM,45
3674,Servertelpa,humidity,01/10/2020,03:00:45 PM,45
3675,Servertelpa,humidity,01/10/2020,02:45:45 PM,45
3676,Servertelpa,humidity,01/10/2020,02:30:45 PM,45
3677,Servertelpa,humidity,01/10/2020,02:15:45 PM,45
3678,Servertelpa,humidity,01/10/2020,02:00:45 PM,44
3679,Servertelpa,humidity,01/10/2020,01:45:45 PM,44
3680,Servertelpa,humidity,01/10/2020,01:30:45 PM,44
3681,Servertelpa,humidity,01/10/2020,01:15:45 PM,44
3682,Servertelpa,humidity,01/10/2020,01:00:45 PM,44
3683,Servertelpa,humidity,01/10/2020,12:45:46 PM,44
3684,Servertelpa,humidity,01/10/2020,12:30:46 PM,44
3685,Servertelpa,humidity,01/10/2020,12:15:46 PM,44
3686,Servertelpa,humidity,01/10/2020,12:00:46 PM,44
3687,Servertelpa,humidity,01/10/2020,11:45:46 AM,44
3688,Servertelpa,humidity,01/10/2020,11:30:46 AM,43
3689,Servertelpa,humidity,01/10/2020,11:15:46 AM,43
3690,Servertelpa,humidity,01/10/2020,11:00:46 AM,43
3691,Servertelpa,humidity,01/10/2020,10:45:46 AM,43
3692,Servertelpa,humidity,01/10/2020,10:30:46 AM,43
3693,Servertelpa,humidity,01/10/2020,10:15:46 AM,43
3694,Servertelpa,humidity,01/10/2020,10:00:46 AM,43
3695,Servertelpa,humidity,01/10/2020,09:45:46 AM,43
3696,Servertelpa,humidity,01/10/2020,09:30:46 AM,43
3697,Servertelpa,humidity,01/10/2020,09:15:46 AM,43
3698,Servertelpa,humidity,01/10/2020,09:00:46 AM,43
3699,Servertelpa,humidity,01/10/2020,08:45:46 AM,43
3700,Servertelpa,humidity,01/10/2020,08:30:46 AM,43
3701,Servertelpa,humidity,01/10/2020,08:15:46 AM,43
3702,Servertelpa,humidity,01/10/2020,08:00:46 AM,43
3703,Servertelpa,humidity,01/10/2020,07:45:46 AM,43
3704,Servertelpa,humidity,01/10/2020,07:30:46 AM,43
3705,Servertelpa,humidity,01/10/2020,07:15:46 AM,43
3706,Servertelpa,humidity,01/10/2020,07:00:46 AM,43
3707,Servertelpa,humidity,01/10/2020,06:45:46 AM,43
3708,Servertelpa,humidity,01/10/2020,06:30:46 AM,43
3709,Servertelpa,humidity,01/10/2020,06:15:46 AM,43
3710,Servertelpa,humidity,01/10/2020,06:00:46 AM,43
3711,Servertelpa,humidity,01/10/2020,05:45:46 AM,43
3712,Servertelpa,humidity,01/10/2020,05:30:46 AM,43
3713,Servertelpa,humidity,01/10/2020,05:15:46 AM,43
3714,Servertelpa,humidity,01/10/2020,05:00:46 AM,43
3715,Servertelpa,humidity,01/10/2020,04:45:46 AM,43
3716,Servertelpa,humidity,01/10/2020,04:30:46 AM,43
3717,Servertelpa,humidity,01/10/2020,04:15:46 AM,43
3718,Servertelpa,humidity,01/10/2020,04:00:46 AM,43
3719,Servertelpa,humidity,01/10/2020,03:45:46 AM,43
3720,Servertelpa,humidity,01/10/2020,03:30:46 AM,43
3721,Servertelpa,humidity,01/10/2020,03:15:46 AM,43
3722,Servertelpa,humidity,01/10/2020,03:00:47 AM,43
3723,Servertelpa,humidity,01/10/2020,02:45:47 AM,43
3724,Servertelpa,humidity,01/10/2020,02:30:47 AM,43
3725,Servertelpa,humidity,01/10/2020,02:15:47 AM,43
3726,Servertelpa,humidity,01/10/2020,02:00:47 AM,43
3727,Servertelpa,humidity,01/10/2020,01:45:47 AM,43
3728,Servertelpa,humidity,01/10/2020,01:30:47 AM,42
3729,Servertelpa,humidity,01/10/2020,01:15:47 AM,42
3730,Servertelpa,humidity,01/10/2020,01:00:47 AM,42
3731,Servertelpa,humidity,01/10/2020,12:45:47 AM,42
3732,Servertelpa,humidity,01/10/2020,12:30:47 AM,42
3733,Servertelpa,humidity,01/10/2020,12:15:47 AM,42
3734,Servertelpa,humidity,01/10/2020,12:00:47 AM,42
3735,Servertelpa,humidity,01/09/2020,11:45:47 PM,42
3736,Servertelpa,humidity,01/09/2020,11:30:47 PM,42
3737,Servertelpa,humidity,01/09/2020,11:15:47 PM,42
3738,Servertelpa,humidity,01/09/2020,11:00:47 PM,42
3739,Servertelpa,humidity,01/09/2020,10:45:47 PM,42
3740,Servertelpa,humidity,01/09/2020,10:15:47 PM,42
3741,Servertelpa,humidity,01/09/2020,10:00:47 PM,42
3742,Servertelpa,humidity,01/09/2020,09:45:47 PM,42
3743,Servertelpa,humidity,01/09/2020,09:30:47 PM,42
3744,Servertelpa,humidity,01/09/2020,09:15:47 PM,42
3745,Servertelpa,humidity,01/09/2020,09:00:47 PM,42
3746,Servertelpa,humidity,01/09/2020,08:45:47 PM,42
3747,Servertelpa,humidity,01/09/2020,08:30:47 PM,42
3748,Servertelpa,humidity,01/09/2020,08:15:47 PM,42
3749,Servertelpa,humidity,01/09/2020,08:00:47 PM,42
3750,Servertelpa,humidity,01/09/2020,07:45:47 PM,42
3751,Servertelpa,humidity,01/09/2020,07:30:47 PM,43
3752,Servertelpa,humidity,01/09/2020,07:15:47 PM,43
3753,Servertelpa,humidity,01/09/2020,07:00:47 PM,43
3754,Servertelpa,humidity,01/09/2020,06:45:47 PM,42
3755,Servertelpa,humidity,01/09/2020,06:30:47 PM,42
3756,Servertelpa,humidity,01/09/2020,06:15:47 PM,42
3757,Servertelpa,humidity,01/09/2020,06:00:47 PM,42
3758,Servertelpa,humidity,01/09/2020,05:45:47 PM,42
3759,Servertelpa,humidity,01/09/2020,05:30:47 PM,42
3760,Servertelpa,humidity,01/09/2020,05:15:48 PM,42
3761,Servertelpa,humidity,01/09/2020,05:00:48 PM,42
3762,Servertelpa,humidity,01/09/2020,04:45:48 PM,42
3763,Servertelpa,humidity,01/09/2020,04:30:48 PM,43
3764,Servertelpa,humidity,01/09/2020,04:15:48 PM,43
3765,Servertelpa,humidity,01/09/2020,04:00:48 PM,43
3766,Servertelpa,humidity,01/09/2020,03:45:48 PM,43
3767,Servertelpa,humidity,01/09/2020,03:30:48 PM,43
3768,Servertelpa,humidity,01/09/2020,03:15:48 PM,43
3769,Servertelpa,humidity,01/09/2020,03:00:48 PM,43
3770,Servertelpa,humidity,01/09/2020,02:45:48 PM,43
3771,Servertelpa,humidity,01/09/2020,02:30:48 PM,43
3772,Servertelpa,humidity,01/09/2020,02:15:48 PM,44
3773,Servertelpa,humidity,01/09/2020,02:00:48 PM,44
3774,Servertelpa,humidity,01/09/2020,01:45:48 PM,44
3775,Servertelpa,humidity,01/09/2020,01:30:48 PM,44
3776,Servertelpa,humidity,01/09/2020,01:15:48 PM,42
3777,Servertelpa,humidity,01/09/2020,01:00:48 PM,42
3778,Servertelpa,humidity,01/09/2020,12:45:48 PM,42
3779,Servertelpa,humidity,01/09/2020,12:30:48 PM,42
3780,Servertelpa,humidity,01/09/2020,12:15:48 PM,42
3781,Servertelpa,humidity,01/09/2020,12:00:48 PM,42
3782,Servertelpa,humidity,01/09/2020,11:45:48 AM,42
3783,Servertelpa,humidity,01/09/2020,11:30:48 AM,42
3784,Servertelpa,humidity,01/09/2020,11:15:48 AM,42
3785,Servertelpa,humidity,01/09/2020,11:00:48 AM,42
3786,Servertelpa,humidity,01/09/2020,10:45:48 AM,42
3787,Servertelpa,humidity,01/09/2020,10:30:48 AM,42
3788,Servertelpa,humidity,01/09/2020,10:15:48 AM,42
3789,Servertelpa,humidity,01/09/2020,10:00:48 AM,42
3790,Servertelpa,humidity,01/09/2020,09:45:48 AM,42
3791,Servertelpa,humidity,01/09/2020,09:30:48 AM,42
3792,Servertelpa,humidity,01/09/2020,09:15:48 AM,42
3793,Servertelpa,humidity,01/09/2020,09:00:48 AM,42
3794,Servertelpa,humidity,01/09/2020,08:45:48 AM,43
3795,Servertelpa,humidity,01/09/2020,08:30:48 AM,43
3796,Servertelpa,humidity,01/09/2020,08:15:48 AM,43
3797,Servertelpa,humidity,01/09/2020,08:00:48 AM,43
3798,Servertelpa,humidity,01/09/2020,07:45:48 AM,43
3799,Servertelpa,humidity,01/09/2020,07:30:49 AM,43
3800,Servertelpa,humidity,01/09/2020,07:15:49 AM,43
3801,Servertelpa,humidity,01/09/2020,07:00:49 AM,43
3802,Servertelpa,humidity,01/09/2020,06:45:49 AM,43
3803,Servertelpa,humidity,01/09/2020,06:30:49 AM,43
3804,Servertelpa,humidity,01/09/2020,06:15:49 AM,43
3805,Servertelpa,humidity,01/09/2020,06:00:49 AM,43
3806,Servertelpa,humidity,01/09/2020,05:45:49 AM,43
3807,Servertelpa,humidity,01/09/2020,05:30:49 AM,43
3808,Servertelpa,humidity,01/09/2020,05:15:49 AM,43
3809,Servertelpa,humidity,01/09/2020,05:00:49 AM,44
3810,Servertelpa,humidity,01/09/2020,04:45:49 AM,44
3811,Servertelpa,humidity,01/09/2020,04:30:49 AM,44
3812,Servertelpa,humidity,01/09/2020,04:15:49 AM,44
3813,Servertelpa,humidity,01/09/2020,04:00:49 AM,44
3814,Servertelpa,humidity,01/09/2020,03:45:49 AM,44
3815,Servertelpa,humidity,01/09/2020,03:30:49 AM,44
3816,Servertelpa,humidity,01/09/2020,03:15:49 AM,44
3817,Servertelpa,humidity,01/09/2020,03:00:49 AM,44
3818,Servertelpa,humidity,01/09/2020,02:45:49 AM,44
3819,Servertelpa,humidity,01/09/2020,02:30:49 AM,44
3820,Servertelpa,humidity,01/09/2020,02:15:49 AM,44
3821,Servertelpa,humidity,01/09/2020,02:00:49 AM,44
3822,Servertelpa,humidity,01/09/2020,01:45:49 AM,45
3823,Servertelpa,humidity,01/09/2020,01:30:49 AM,45
3824,Servertelpa,humidity,01/09/2020,01:15:49 AM,45
3825,Servertelpa,humidity,01/09/2020,01:00:49 AM,45
3826,Servertelpa,humidity,01/09/2020,12:45:49 AM,45
3827,Servertelpa,humidity,01/09/2020,12:15:49 AM,45
3828,Servertelpa,humidity,01/08/2020,11:45:49 PM,45
3829,Servertelpa,humidity,01/08/2020,11:15:49 PM,45
3830,Servertelpa,humidity,01/08/2020,10:45:49 PM,45
3831,Servertelpa,humidity,01/08/2020,10:30:49 PM,45
3832,Servertelpa,humidity,01/08/2020,10:15:49 PM,45
3833,Servertelpa,humidity,01/08/2020,10:00:49 PM,45
3834,Servertelpa,humidity,01/08/2020,09:45:49 PM,44
3835,Servertelpa,humidity,01/08/2020,09:30:50 PM,44
3836,Servertelpa,humidity,01/08/2020,09:15:50 PM,44
3837,Servertelpa,humidity,01/08/2020,09:00:50 PM,44
3838,Servertelpa,humidity,01/08/2020,08:45:50 PM,44
3839,Servertelpa,humidity,01/08/2020,08:15:50 PM,44
3840,Servertelpa,humidity,01/08/2020,08:00:50 PM,44
3841,Servertelpa,humidity,01/08/2020,07:45:50 PM,44
3842,Servertelpa,humidity,01/08/2020,07:15:50 PM,43
3843,Servertelpa,humidity,01/08/2020,06:45:50 PM,43
3844,Servertelpa,humidity,01/08/2020,05:45:50 PM,43
3845,Servertelpa,humidity,01/08/2020,05:15:50 PM,43
3846,Servertelpa,humidity,01/08/2020,04:45:50 PM,43
3847,Servertelpa,humidity,01/08/2020,04:15:50 PM,43
3848,Servertelpa,humidity,01/08/2020,04:00:50 PM,43
3849,Servertelpa,humidity,01/08/2020,03:45:50 PM,43
3850,Servertelpa,humidity,01/08/2020,03:15:50 PM,43
3851,Servertelpa,humidity,01/08/2020,02:45:50 PM,43
3852,Servertelpa,humidity,01/08/2020,02:15:50 PM,42
3853,Servertelpa,humidity,01/08/2020,01:45:50 PM,42
3854,Servertelpa,humidity,01/08/2020,01:15:50 PM,42
3855,Servertelpa,humidity,01/08/2020,12:45:50 PM,42
3856,Servertelpa,humidity,01/08/2020,12:15:50 PM,42
3857,Servertelpa,humidity,01/08/2020,11:45:51 AM,42
3858,Servertelpa,humidity,01/08/2020,11:15:51 AM,42
3859,Servertelpa,humidity,01/08/2020,10:45:51 AM,42
3860,Servertelpa,humidity,01/08/2020,10:30:51 AM,42
3861,Servertelpa,humidity,01/08/2020,10:15:51 AM,42
3862,Servertelpa,humidity,01/08/2020,09:45:51 AM,42
3863,Servertelpa,humidity,01/08/2020,09:15:51 AM,42
3864,Servertelpa,humidity,01/08/2020,08:45:51 AM,41
3865,Servertelpa,humidity,01/08/2020,07:45:51 AM,41
3866,Servertelpa,humidity,01/08/2020,07:30:51 AM,41
3867,Servertelpa,humidity,01/08/2020,07:15:51 AM,41
3868,Servertelpa,humidity,01/08/2020,06:30:51 AM,42
3869,Servertelpa,humidity,01/08/2020,06:15:51 AM,42
3870,Servertelpa,humidity,01/08/2020,06:00:51 AM,42
3871,Servertelpa,humidity,01/08/2020,05:45:51 AM,42
3872,Servertelpa,humidity,01/08/2020,05:15:51 AM,42
3873,Servertelpa,humidity,01/08/2020,05:00:51 AM,42
3874,Servertelpa,humidity,01/08/2020,04:45:51 AM,42
3875,Servertelpa,humidity,01/08/2020,04:30:51 AM,42
3876,Servertelpa,humidity,01/08/2020,04:15:51 AM,42
3877,Servertelpa,humidity,01/08/2020,03:45:51 AM,42
3878,Servertelpa,humidity,01/08/2020,03:30:51 AM,42
3879,Servertelpa,humidity,01/08/2020,03:15:51 AM,42
3880,Servertelpa,humidity,01/08/2020,03:00:51 AM,42
3881,Servertelpa,humidity,01/08/2020,02:45:51 AM,42
3882,Servertelpa,humidity,01/08/2020,02:30:51 AM,42
3883,Servertelpa,humidity,01/08/2020,02:15:51 AM,42
3884,Servertelpa,humidity,01/08/2020,02:00:51 AM,42
3885,Servertelpa,humidity,01/08/2020,01:45:52 AM,42
3886,Servertelpa,humidity,01/08/2020,01:30:52 AM,43
3887,Servertelpa,humidity,01/08/2020,01:15:52 AM,43
3888,Servertelpa,humidity,01/08/2020,01:00:52 AM,43
3889,Servertelpa,humidity,01/08/2020,12:45:52 AM,43
3890,Servertelpa,humidity,01/08/2020,12:30:52 AM,43
3891,Servertelpa,humidity,01/08/2020,12:15:52 AM,43
3892,Servertelpa,humidity,01/08/2020,12:00:52 AM,43
3893,Servertelpa,humidity,01/07/2020,11:45:52 PM,43
3894,Servertelpa,humidity,01/07/2020,11:30:52 PM,43
3895,Servertelpa,humidity,01/07/2020,11:15:52 PM,43
3896,Servertelpa,humidity,01/07/2020,11:00:52 PM,43
3897,Servertelpa,humidity,01/07/2020,10:45:52 PM,43
3898,Servertelpa,humidity,01/07/2020,10:30:52 PM,43
3899,Servertelpa,humidity,01/07/2020,10:15:52 PM,44
3900,Servertelpa,humidity,01/07/2020,10:00:52 PM,44
3901,Servertelpa,humidity,01/07/2020,09:30:52 PM,44
3902,Servertelpa,humidity,01/07/2020,09:15:52 PM,44
3903,Servertelpa,humidity,01/07/2020,09:00:52 PM,44
3904,Servertelpa,humidity,01/07/2020,08:45:52 PM,44
3905,Servertelpa,humidity,01/07/2020,08:30:52 PM,44
3906,Servertelpa,humidity,01/07/2020,08:15:52 PM,44
3907,Servertelpa,humidity,01/07/2020,08:00:52 PM,44
3908,Servertelpa,humidity,01/07/2020,07:45:52 PM,45
3909,Servertelpa,humidity,01/07/2020,07:30:52 PM,45
3910,Servertelpa,humidity,01/07/2020,07:15:52 PM,45
3911,Servertelpa,humidity,01/07/2020,07:00:52 PM,45
3912,Servertelpa,humidity,01/07/2020,06:45:52 PM,45
3913,Servertelpa,humidity,01/07/2020,06:30:52 PM,45
3914,Servertelpa,humidity,01/07/2020,06:15:52 PM,45
3915,Servertelpa,humidity,01/07/2020,06:00:52 PM,44
3916,Servertelpa,humidity,01/07/2020,05:45:52 PM,43
3917,Servertelpa,humidity,01/07/2020,05:30:52 PM,43
3918,Servertelpa,humidity,01/07/2020,05:15:52 PM,43
3919,Servertelpa,humidity,01/07/2020,05:00:52 PM,43
3920,Servertelpa,humidity,01/07/2020,04:45:52 PM,43
3921,Servertelpa,humidity,01/07/2020,04:30:52 PM,43
3922,Servertelpa,humidity,01/07/2020,04:15:52 PM,43
3923,Servertelpa,humidity,01/07/2020,04:00:53 PM,43
3924,Servertelpa,humidity,01/07/2020,03:45:53 PM,43
3925,Servertelpa,humidity,01/07/2020,03:30:53 PM,43
3926,Servertelpa,humidity,01/07/2020,03:15:53 PM,43
3927,Servertelpa,humidity,01/07/2020,03:00:53 PM,43
3928,Servertelpa,humidity,01/07/2020,02:45:53 PM,43
3929,Servertelpa,humidity,01/07/2020,02:30:53 PM,43
3930,Servertelpa,humidity,01/07/2020,02:15:53 PM,43
3931,Servertelpa,humidity,01/07/2020,02:00:53 PM,43
3932,Servertelpa,humidity,01/07/2020,01:45:53 PM,43
3933,Servertelpa,humidity,01/07/2020,01:30:53 PM,43
3934,Servertelpa,humidity,01/07/2020,01:15:53 PM,43
3935,Servertelpa,humidity,01/07/2020,12:45:53 PM,43
3936,Servertelpa,humidity,01/07/2020,12:30:53 PM,43
3937,Servertelpa,humidity,01/07/2020,12:15:53 PM,43
3938,Servertelpa,humidity,01/07/2020,12:00:53 PM,43
3939,Servertelpa,humidity,01/07/2020,11:45:53 AM,43
3940,Servertelpa,humidity,01/07/2020,11:30:53 AM,43
3941,Servertelpa,humidity,01/07/2020,11:15:53 AM,43
3942,Servertelpa,humidity,01/07/2020,11:00:53 AM,43
3943,Servertelpa,humidity,01/07/2020,10:45:53 AM,43
3944,Servertelpa,humidity,01/07/2020,10:30:53 AM,43
3945,Servertelpa,humidity,01/07/2020,10:15:53 AM,43
3946,Servertelpa,humidity,01/07/2020,10:00:53 AM,43
3947,Servertelpa,humidity,01/07/2020,09:45:53 AM,43
3948,Servertelpa,humidity,01/07/2020,09:30:53 AM,43
3949,Servertelpa,humidity,01/07/2020,09:15:53 AM,43
3950,Servertelpa,humidity,01/07/2020,09:00:53 AM,43
3951,Servertelpa,humidity,01/07/2020,08:45:53 AM,43
3952,Servertelpa,humidity,01/07/2020,08:30:53 AM,42
3953,Servertelpa,humidity,01/07/2020,08:15:53 AM,42
3954,Servertelpa,humidity,01/07/2020,08:00:53 AM,42
3955,Servertelpa,humidity,01/07/2020,07:45:53 AM,42
3956,Servertelpa,humidity,01/07/2020,07:30:53 AM,42
3957,Servertelpa,humidity,01/07/2020,07:15:53 AM,42
3958,Servertelpa,humidity,01/07/2020,07:00:53 AM,42
3959,Servertelpa,humidity,01/07/2020,06:45:53 AM,42
3960,Servertelpa,humidity,01/07/2020,06:30:53 AM,42
3961,Servertelpa,humidity,01/07/2020,06:15:54 AM,42
3962,Servertelpa,humidity,01/07/2020,06:00:54 AM,42
3963,Servertelpa,humidity,01/07/2020,05:45:54 AM,42
3964,Servertelpa,humidity,01/07/2020,05:30:54 AM,42
3965,Servertelpa,humidity,01/07/2020,05:15:54 AM,42
3966,Servertelpa,humidity,01/07/2020,05:00:54 AM,42
3967,Servertelpa,humidity,01/07/2020,04:45:54 AM,42
3968,Servertelpa,humidity,01/07/2020,04:30:54 AM,42
3969,Servertelpa,humidity,01/07/2020,04:15:54 AM,42
3970,Servertelpa,humidity,01/07/2020,04:00:54 AM,42
3971,Servertelpa,humidity,01/07/2020,03:45:54 AM,42
3972,Servertelpa,humidity,01/07/2020,03:30:54 AM,42
3973,Servertelpa,humidity,01/07/2020,03:15:54 AM,42
3974,Servertelpa,humidity,01/07/2020,03:00:54 AM,42
3975,Servertelpa,humidity,01/07/2020,02:45:54 AM,42
3976,Servertelpa,humidity,01/07/2020,02:30:54 AM,42
3977,Servertelpa,humidity,01/07/2020,02:15:54 AM,42
3978,Servertelpa,humidity,01/07/2020,02:00:54 AM,42
